"id_alquila","sexo","edad","provincia_nacimiento","cantidad_alquileres","calificacion_media","fecha_registro","nivel_verificacion","idiomas_hablados","preferencia_ubicacion"
1069,"Femenino",47,"Jujuy",43,4.3,2020-09-02,"Completo","Español,Inglés","Córdoba"
1070,"Masculino",26,"San Juan",27,2.2,2022-02-26,"Básico","Español,Portugués","La Pampa"
1071,"Masculino",33,"Río Negro",41,1.7,2021-08-21,"Completo","Español","La Pampa"
1072,"Masculino",20,"Entre Ríos",22,4.6,2022-04-01,"Intermedio","Español,Inglés,Portugués","La Pampa"
1073,"Femenino",24,"Catamarca",26,4.7,2024-10-15,"Básico","Español,Inglés,Portugués","Salta"
1074,"Femenino",53,"Tierra del Fuego",42,1.6,2021-09-21,"Básico","Español,Portugués","Tierra del Fuego"
1075,"Femenino",19,"San Luis",38,3.1,2019-06-28,"Básico","Español,Portugués","Buenos Aires"
1076,"Masculino",26,"Misiones",25,2.2,2022-04-24,"Intermedio","Español,Inglés","Córdoba"
1077,"Masculino",40,"Jujuy",5,4.2,2021-03-02,"Completo","Español,Portugués","Tucumán"
1078,"Masculino",60,"Santa Fe",16,1.9,2024-04-04,"Intermedio","Español,Inglés","Buenos Aires"
1079,"Masculino",69,"Santa Cruz",3,4.8,2022-07-18,"Básico","Español,Inglés,Portugués","San Juan"
1080,"Masculino",58,"Jujuy",13,3.2,2021-09-21,"Completo","Español","Salta"
1081,"Masculino",68,"Tierra del Fuego",38,1.6,2020-05-20,"Completo","Español","CABA"
1082,"Masculino",41,"Misiones",10,2.7,2024-03-20,"Básico","Español,Portugués","Chaco"
1083,"Femenino",22,"Catamarca",10,2.2,2024-06-18,"Completo","Español,Inglés,Portugués","San Juan"
1084,"Masculino",32,"Santa Cruz",48,3.9,2023-07-06,"Completo","Español","Catamarca"
1085,"Masculino",49,"Mendoza",16,2.6,2020-11-02,"Completo","Español,Portugués","Río Negro"
1086,"Femenino",53,"Córdoba",41,1.4,2023-12-31,"Intermedio","Español,Portugués","Chubut"
1087,"Femenino",54,"Chaco",7,1.3,2019-05-20,"Completo","Español,Portugués","Entre Ríos"
1088,"Masculino",60,"Santiago del Estero",27,4.8,2020-05-21,"Intermedio","Español,Inglés","San Juan"
1089,"Femenino",46,"Neuquén",2,1.6,2019-06-03,"Básico","Español,Inglés","Entre Ríos"
1090,"Femenino",33,"Misiones",42,1.2,2022-01-10,"Intermedio","Español,Inglés","Santa Fe"
1091,"Masculino",63,"Chaco",46,2.6,2020-06-15,"Completo","Español,Inglés","Jujuy"
1092,"Masculino",44,"CABA",42,1.6,2021-10-02,"Básico","Español,Portugués","La Rioja"
1093,"Femenino",21,"Tierra del Fuego",16,1.3,2022-12-07,"Intermedio","Español,Portugués","Tucumán"
1094,"Femenino",52,"Formosa",26,3.3,2024-08-04,"Completo","Español","Mendoza"
1095,"Femenino",54,"Buenos Aires",48,2.6,2023-05-29,"Básico","Español,Inglés","Santa Fe"
1096,"Masculino",57,"San Luis",50,3.2,2024-05-25,"Completo","Español,Inglés,Portugués","Chaco"
1097,"Femenino",45,"La Rioja",44,3.9,2019-03-31,"Básico","Español,Inglés,Portugués","Mendoza"
1098,"Femenino",65,"CABA",24,1.5,2024-09-11,"Completo","Español","Santa Cruz"
1099,"Femenino",50,"Misiones",4,2,2022-08-28,"Básico","Español,Inglés","Formosa"
1100,"Femenino",65,"Tucumán",9,4.6,2021-05-30,"Básico","Español,Inglés","Río Negro"
1101,"Masculino",22,"Jujuy",45,4.9,2019-05-26,"Completo","Español,Inglés","Chubut"
1102,"Femenino",18,"Tucumán",47,3.1,2024-07-04,"Básico","Español,Inglés,Portugués","Salta"
1103,"Masculino",30,"Salta",46,1.2,2021-01-16,"Básico","Español,Inglés","Jujuy"
1104,"Femenino",46,"San Juan",33,2.8,2022-10-12,"Básico","Español,Inglés","San Luis"
1105,"Femenino",48,"Salta",28,1.8,2020-11-11,"Básico","Español,Inglés","Entre Ríos"
1106,"Masculino",68,"Río Negro",8,4.3,2020-03-17,"Completo","Español,Inglés,Portugués","San Luis"
1107,"Masculino",50,"Río Negro",1,3.1,2020-02-28,"Intermedio","Español","Río Negro"
1108,"Masculino",26,"San Juan",1,3.8,2020-01-21,"Intermedio","Español,Inglés","Salta"
1109,"Masculino",44,"Buenos Aires",27,2,2020-05-20,"Básico","Español,Portugués","Santiago del Estero"
1110,"Masculino",31,"Chubut",6,1.9,2021-11-05,"Intermedio","Español,Inglés,Portugués","Misiones"
1111,"Femenino",55,"Córdoba",33,4.6,2020-02-23,"Intermedio","Español,Portugués","La Rioja"
1112,"Femenino",18,"Misiones",6,1.8,2023-02-14,"Completo","Español","Salta"
1113,"Masculino",53,"La Pampa",35,2.9,2023-05-20,"Básico","Español,Portugués","Tucumán"
1114,"Femenino",62,"CABA",43,4.4,2020-06-02,"Básico","Español,Portugués","Salta"
1115,"Masculino",29,"Formosa",28,2.8,2024-05-29,"Completo","Español,Inglés,Portugués","Formosa"
1116,"Femenino",51,"Río Negro",46,4.1,2019-12-23,"Básico","Español,Inglés,Portugués","Corrientes"
1117,"Femenino",35,"Chubut",19,4.6,2021-06-12,"Completo","Español","Formosa"
1118,"Masculino",31,"Santa Fe",40,4.3,2020-10-27,"Intermedio","Español","Chaco"
1119,"Femenino",54,"Santa Fe",41,4.1,2021-05-26,"Completo","Español,Inglés","Chubut"
1120,"Masculino",47,"Tucumán",29,3,2021-08-09,"Intermedio","Español,Inglés","Neuquén"
1121,"Masculino",28,"Santa Fe",35,4,2022-07-03,"Completo","Español,Portugués","Misiones"
1122,"Femenino",29,"Formosa",18,4.1,2022-12-16,"Intermedio","Español,Portugués","Tierra del Fuego"
1123,"Masculino",30,"Corrientes",21,4.4,2023-12-08,"Intermedio","Español,Inglés,Portugués","Santiago del Estero"
1124,"Femenino",60,"Corrientes",18,2.5,2024-03-22,"Completo","Español,Inglés","Salta"
1125,"Masculino",27,"Formosa",3,1,2022-12-11,"Intermedio","Español,Inglés,Portugués","Buenos Aires"
1126,"Masculino",58,"San Luis",21,1.2,2019-06-04,"Intermedio","Español,Inglés","Salta"
1127,"Masculino",38,"Córdoba",12,1.9,2020-04-19,"Completo","Español","Formosa"
1128,"Masculino",41,"Misiones",20,1.7,2020-07-24,"Intermedio","Español,Inglés,Portugués","Formosa"
1129,"Masculino",56,"La Pampa",10,1.4,2020-01-07,"Básico","Español,Inglés,Portugués","San Juan"
1130,"Masculino",53,"Chubut",39,4.3,2020-06-03,"Completo","Español,Inglés","La Pampa"
1131,"Masculino",21,"Entre Ríos",34,3.3,2021-02-01,"Intermedio","Español,Inglés,Portugués","Salta"
1132,"Femenino",48,"Río Negro",19,4.5,2021-08-04,"Completo","Español,Portugués","Mendoza"
1133,"Masculino",62,"Buenos Aires",33,1.9,2023-04-11,"Intermedio","Español,Inglés","Corrientes"
1134,"Masculino",39,"Tierra del Fuego",24,1.8,2021-07-20,"Completo","Español,Inglés,Portugués","Tucumán"
1135,"Masculino",55,"Santiago del Estero",49,1,2021-03-12,"Intermedio","Español,Portugués","Santa Fe"
1136,"Femenino",59,"Corrientes",48,4.4,2020-12-17,"Básico","Español,Inglés","Catamarca"
1137,"Femenino",49,"La Pampa",49,1.5,2024-07-01,"Básico","Español,Portugués","La Pampa"
1138,"Masculino",31,"Jujuy",32,4.7,2024-10-06,"Intermedio","Español,Inglés","Salta"
1139,"Femenino",52,"Formosa",8,2.6,2021-06-30,"Completo","Español","La Rioja"
1140,"Femenino",30,"Entre Ríos",23,1.1,2019-12-16,"Básico","Español,Portugués","Salta"
1141,"Femenino",40,"Tierra del Fuego",45,2.8,2023-08-14,"Completo","Español,Inglés,Portugués","La Pampa"
1142,"Femenino",35,"CABA",35,3.4,2022-11-28,"Intermedio","Español,Inglés,Portugués","Formosa"
1143,"Femenino",23,"Chaco",23,2.9,2021-08-09,"Básico","Español,Portugués","Buenos Aires"
1144,"Masculino",40,"Río Negro",47,4.9,2021-11-21,"Completo","Español","San Luis"
1145,"Femenino",54,"Buenos Aires",26,4.6,2020-10-24,"Intermedio","Español,Inglés","La Pampa"
1146,"Femenino",20,"Entre Ríos",30,2.8,2019-07-02,"Intermedio","Español,Inglés","Santa Cruz"
1147,"Masculino",54,"La Rioja",26,3.7,2020-04-28,"Completo","Español,Inglés,Portugués","Corrientes"
1148,"Masculino",22,"Corrientes",36,3,2022-01-09,"Completo","Español,Portugués","Chubut"
1149,"Femenino",51,"Chaco",33,4.5,2023-12-25,"Intermedio","Español,Portugués","Corrientes"
1150,"Masculino",19,"Santa Fe",9,4.4,2023-11-02,"Intermedio","Español,Inglés,Portugués","Buenos Aires"
1151,"Femenino",68,"Mendoza",22,1.2,2023-04-06,"Completo","Español,Inglés","Chaco"
1152,"Masculino",70,"La Pampa",0,2.6,2023-09-11,"Intermedio","Español,Inglés","Formosa"
1153,"Masculino",47,"San Juan",22,3.4,2019-10-12,"Intermedio","Español,Portugués","Tierra del Fuego"
1154,"Masculino",25,"Santa Cruz",30,2.6,2020-02-28,"Completo","Español,Inglés,Portugués","Misiones"
1155,"Masculino",60,"Misiones",40,3.1,2021-05-09,"Básico","Español,Inglés,Portugués","Río Negro"
1156,"Femenino",19,"Tierra del Fuego",23,3.1,2023-01-21,"Intermedio","Español,Inglés,Portugués","Santa Cruz"
1157,"Femenino",61,"Neuquén",18,3.5,2020-06-18,"Intermedio","Español,Inglés","Catamarca"
1158,"Masculino",43,"La Pampa",49,4.6,2022-01-17,"Intermedio","Español,Inglés","Córdoba"
1159,"Masculino",29,"Buenos Aires",29,4.7,2021-09-06,"Básico","Español,Inglés","Chaco"
1160,"Masculino",20,"Mendoza",41,2.6,2022-06-07,"Básico","Español,Inglés,Portugués","Chubut"
1161,"Masculino",60,"Misiones",41,3.1,2019-04-15,"Básico","Español,Portugués","Tucumán"
1162,"Femenino",33,"Santa Fe",26,3.8,2021-10-17,"Intermedio","Español,Inglés,Portugués","Chubut"
1163,"Masculino",63,"Corrientes",7,2.1,2022-06-07,"Intermedio","Español","Corrientes"
1164,"Masculino",52,"San Juan",14,2,2023-02-18,"Completo","Español,Inglés,Portugués","Tierra del Fuego"
1165,"Femenino",39,"Catamarca",30,3.7,2020-05-28,"Básico","Español,Inglés","Santiago del Estero"
1166,"Masculino",27,"Córdoba",15,4.7,2023-06-08,"Básico","Español,Portugués","San Juan"
1167,"Masculino",42,"Santiago del Estero",49,3.9,2019-01-07,"Intermedio","Español,Inglés,Portugués","Tierra del Fuego"
1168,"Femenino",45,"Santa Cruz",40,4.1,2021-11-04,"Completo","Español,Portugués","Río Negro"
1169,"Masculino",38,"Río Negro",31,4.5,2020-03-09,"Completo","Español,Inglés,Portugués","San Juan"
1170,"Masculino",24,"La Pampa",49,4.7,2024-03-28,"Completo","Español,Inglés,Portugués","Misiones"
1171,"Masculino",33,"Tierra del Fuego",21,1.3,2021-12-30,"Intermedio","Español,Inglés","San Luis"
1172,"Femenino",33,"San Luis",12,2.4,2024-11-17,"Completo","Español","Santa Fe"
1173,"Masculino",56,"Santa Cruz",5,4.4,2024-10-15,"Básico","Español","Tierra del Fuego"
1174,"Masculino",26,"Tierra del Fuego",15,3,2021-03-13,"Básico","Español,Portugués","Formosa"
1175,"Femenino",21,"Chaco",28,2.9,2024-09-18,"Intermedio","Español,Inglés,Portugués","Chubut"
1176,"Masculino",63,"Santa Fe",8,2.4,2024-01-15,"Básico","Español","Santa Cruz"
1177,"Femenino",70,"Córdoba",5,4.8,2019-11-13,"Completo","Español,Inglés,Portugués","Santiago del Estero"
1178,"Femenino",33,"Tierra del Fuego",19,4.2,2024-12-01,"Intermedio","Español,Portugués","Santa Fe"
1179,"Femenino",63,"Neuquén",7,4.2,2019-08-05,"Básico","Español,Portugués","Buenos Aires"
1180,"Femenino",31,"Chaco",44,1.5,2023-10-01,"Intermedio","Español","Catamarca"
1181,"Masculino",68,"Santiago del Estero",14,4.3,2022-06-20,"Básico","Español,Inglés,Portugués","San Luis"
1182,"Masculino",34,"Catamarca",17,1.1,2023-04-15,"Completo","Español,Inglés,Portugués","San Luis"
1183,"Femenino",24,"La Rioja",38,3.5,2021-12-26,"Intermedio","Español","Entre Ríos"
1184,"Masculino",65,"La Pampa",50,2.7,2023-05-11,"Completo","Español,Inglés","Santa Cruz"
1185,"Masculino",63,"Santa Fe",23,3.5,2021-08-28,"Intermedio","Español,Inglés,Portugués","Tierra del Fuego"
1186,"Masculino",43,"CABA",10,4.5,2024-03-04,"Intermedio","Español,Inglés","Jujuy"
1187,"Masculino",32,"Neuquén",40,3.9,2019-02-27,"Intermedio","Español,Inglés,Portugués","Neuquén"
1188,"Femenino",36,"Formosa",41,1.1,2021-01-09,"Intermedio","Español,Inglés,Portugués","Jujuy"
1189,"Femenino",40,"Chubut",27,4.1,2022-10-13,"Completo","Español,Inglés,Portugués","Santa Fe"
1190,"Femenino",25,"Mendoza",32,4,2021-11-29,"Intermedio","Español,Portugués","La Pampa"
1191,"Femenino",68,"Chubut",24,3,2019-03-04,"Completo","Español,Inglés","La Pampa"
1192,"Masculino",66,"Buenos Aires",37,2.4,2021-12-10,"Completo","Español,Portugués","Corrientes"
1193,"Femenino",67,"Salta",27,3.9,2021-02-08,"Intermedio","Español","Córdoba"
1194,"Femenino",48,"Mendoza",47,1.6,2019-10-19,"Completo","Español,Inglés,Portugués","Santa Fe"
1195,"Femenino",38,"La Rioja",17,1.6,2023-02-24,"Básico","Español,Inglés,Portugués","Entre Ríos"
1196,"Masculino",46,"Corrientes",34,1.8,2021-09-14,"Básico","Español,Portugués","Santa Cruz"
1197,"Masculino",67,"Entre Ríos",23,3.2,2024-01-09,"Intermedio","Español,Portugués","Chubut"
1198,"Masculino",30,"Chaco",6,2,2019-04-17,"Completo","Español,Inglés","Santa Cruz"
1199,"Femenino",45,"Corrientes",6,1,2019-05-07,"Básico","Español,Inglés,Portugués","Tucumán"
1200,"Masculino",55,"Corrientes",28,3.6,2021-01-31,"Completo","Español","La Rioja"
1201,"Masculino",45,"Neuquén",32,1.1,2023-03-29,"Completo","Español,Inglés,Portugués","Tierra del Fuego"
1202,"Femenino",42,"Catamarca",39,4.4,2023-02-05,"Básico","Español","Río Negro"
1203,"Femenino",50,"Buenos Aires",0,1.8,2021-05-30,"Básico","Español","Misiones"
1204,"Femenino",59,"Salta",19,2.1,2021-02-16,"Completo","Español,Inglés,Portugués","Formosa"
1205,"Masculino",40,"San Luis",24,1.3,2022-05-24,"Básico","Español,Inglés,Portugués","Tierra del Fuego"
1206,"Femenino",36,"Buenos Aires",14,4.5,2022-09-17,"Completo","Español,Inglés,Portugués","Santa Cruz"
1207,"Masculino",38,"San Juan",46,4.7,2024-08-29,"Intermedio","Español,Portugués","Chubut"
1208,"Masculino",44,"Chubut",12,5,2023-10-04,"Básico","Español,Inglés","Misiones"
1209,"Femenino",61,"Formosa",50,3.5,2024-03-02,"Intermedio","Español,Inglés","Río Negro"
1210,"Femenino",52,"San Juan",33,4.8,2022-05-14,"Intermedio","Español,Portugués","Santiago del Estero"
1211,"Masculino",28,"Chubut",20,1.2,2024-08-11,"Básico","Español,Inglés,Portugués","Chaco"
1212,"Masculino",30,"Santiago del Estero",31,4.9,2021-09-06,"Completo","Español,Inglés,Portugués","Santa Cruz"
1213,"Masculino",24,"San Luis",23,2.5,2020-10-01,"Básico","Español,Inglés,Portugués","CABA"
1214,"Masculino",60,"Santa Fe",41,1.3,2024-03-03,"Completo","Español","La Rioja"
1215,"Femenino",68,"Buenos Aires",4,2.5,2019-11-08,"Básico","Español,Inglés,Portugués","Córdoba"
1216,"Femenino",23,"La Pampa",0,3.8,2019-06-16,"Completo","Español","San Juan"
1217,"Masculino",50,"Neuquén",19,3.6,2022-04-18,"Básico","Español,Inglés,Portugués","Tierra del Fuego"
1218,"Femenino",20,"Corrientes",34,3.5,2020-11-09,"Intermedio","Español,Inglés","Chaco"
1219,"Femenino",47,"Santa Fe",35,1,2021-06-19,"Básico","Español","La Pampa"
1220,"Femenino",19,"Misiones",16,2.7,2024-09-15,"Básico","Español","Río Negro"
1221,"Femenino",54,"Entre Ríos",39,1.6,2020-07-16,"Básico","Español","Catamarca"
1222,"Masculino",69,"Santa Fe",35,3.9,2023-09-09,"Intermedio","Español,Inglés,Portugués","Neuquén"
1223,"Masculino",21,"Buenos Aires",49,1.3,2022-11-22,"Completo","Español,Inglés","Formosa"
1224,"Femenino",38,"Misiones",37,2.2,2021-07-22,"Básico","Español,Inglés","Tucumán"
1225,"Masculino",51,"Río Negro",26,4.3,2024-10-30,"Básico","Español,Inglés,Portugués","Misiones"
1226,"Masculino",34,"Tucumán",38,1.5,2023-12-12,"Completo","Español,Inglés,Portugués","Río Negro"
1227,"Femenino",49,"Entre Ríos",12,4.1,2023-08-25,"Intermedio","Español","Catamarca"
1228,"Masculino",32,"La Pampa",46,2.4,2022-09-16,"Intermedio","Español","Neuquén"
1229,"Femenino",20,"San Juan",9,2.2,2021-09-02,"Intermedio","Español,Portugués","San Juan"
1230,"Femenino",47,"Neuquén",17,2.4,2024-07-29,"Intermedio","Español","Santa Fe"
1231,"Masculino",68,"Río Negro",18,1.3,2019-04-19,"Intermedio","Español,Inglés,Portugués","Neuquén"
1232,"Femenino",40,"Formosa",9,1.1,2020-11-02,"Básico","Español,Portugués","Neuquén"
1233,"Masculino",64,"CABA",47,3.6,2020-05-08,"Básico","Español,Inglés,Portugués","Neuquén"
1234,"Femenino",66,"Corrientes",38,2,2024-02-03,"Intermedio","Español","Mendoza"
1235,"Masculino",30,"Jujuy",42,1.5,2020-07-09,"Básico","Español","Río Negro"
1236,"Masculino",26,"Entre Ríos",9,1.6,2024-09-25,"Completo","Español","Chaco"
1237,"Masculino",48,"La Rioja",48,3.8,2024-03-29,"Básico","Español","Chaco"
1238,"Masculino",44,"Tucumán",4,1.7,2023-05-20,"Básico","Español,Inglés,Portugués","La Pampa"
1239,"Masculino",33,"Río Negro",21,4.7,2020-06-01,"Completo","Español,Inglés,Portugués","Neuquén"
1240,"Femenino",48,"Chaco",27,1.5,2023-01-21,"Completo","Español,Portugués","Entre Ríos"
1241,"Masculino",68,"Tierra del Fuego",38,1.1,2019-06-20,"Completo","Español,Inglés,Portugués","Corrientes"
1242,"Femenino",65,"Tierra del Fuego",12,2.2,2022-01-08,"Completo","Español","Santa Cruz"
1243,"Masculino",50,"San Juan",33,3.1,2021-02-05,"Completo","Español,Portugués","Buenos Aires"
1244,"Masculino",56,"San Luis",22,1.2,2020-05-17,"Intermedio","Español,Inglés,Portugués","La Pampa"
1245,"Femenino",19,"Santa Cruz",8,3.7,2022-09-03,"Intermedio","Español","Santiago del Estero"
1246,"Masculino",46,"Corrientes",3,4.3,2021-03-01,"Completo","Español,Portugués","Salta"
1247,"Masculino",60,"La Pampa",48,3,2023-08-17,"Básico","Español","Entre Ríos"
1248,"Femenino",22,"Formosa",27,1.3,2021-06-11,"Completo","Español,Inglés","San Juan"
1249,"Femenino",29,"Chubut",22,1.4,2022-09-25,"Completo","Español,Inglés,Portugués","Santa Cruz"
1250,"Masculino",51,"Mendoza",48,3.6,2020-08-31,"Intermedio","Español,Portugués","Córdoba"
1251,"Femenino",47,"Santa Cruz",3,1.7,2022-04-16,"Intermedio","Español","Córdoba"
1252,"Femenino",23,"Chubut",16,3.1,2021-08-04,"Completo","Español","CABA"
1253,"Femenino",44,"Santiago del Estero",18,4.7,2019-10-13,"Intermedio","Español,Inglés","La Pampa"
1254,"Masculino",34,"Río Negro",40,4.9,2020-05-14,"Básico","Español,Inglés","Formosa"
1255,"Femenino",29,"CABA",22,3.5,2021-02-16,"Completo","Español,Inglés,Portugués","Jujuy"
1256,"Masculino",42,"Tierra del Fuego",19,3.4,2022-09-25,"Básico","Español,Inglés,Portugués","La Pampa"
1257,"Femenino",56,"Catamarca",17,3.6,2020-05-15,"Completo","Español,Inglés,Portugués","Chaco"
1258,"Masculino",44,"Córdoba",24,2,2019-04-15,"Completo","Español,Portugués","Santa Cruz"
1259,"Masculino",61,"Salta",14,3.8,2024-11-22,"Completo","Español,Inglés","Misiones"
1260,"Femenino",26,"Misiones",38,1.3,2024-03-14,"Intermedio","Español","Misiones"
1261,"Femenino",51,"Tierra del Fuego",11,4.3,2023-09-04,"Intermedio","Español,Inglés,Portugués","Santa Fe"
1262,"Femenino",69,"CABA",0,3.6,2019-09-15,"Básico","Español,Portugués","Chaco"
1263,"Femenino",51,"La Pampa",9,1.4,2024-04-15,"Intermedio","Español,Inglés","Corrientes"
1264,"Femenino",64,"Tierra del Fuego",22,4.8,2022-07-09,"Intermedio","Español,Inglés","Neuquén"
1265,"Femenino",47,"Corrientes",21,1.2,2023-11-09,"Básico","Español,Inglés,Portugués","Misiones"
1266,"Femenino",50,"Córdoba",16,1.9,2023-12-03,"Intermedio","Español,Inglés,Portugués","San Luis"
1267,"Femenino",42,"Buenos Aires",47,3.5,2021-03-27,"Completo","Español","CABA"
1268,"Masculino",68,"Formosa",23,4.4,2020-06-02,"Completo","Español","La Rioja"
1269,"Femenino",54,"Río Negro",29,3.1,2021-10-10,"Básico","Español,Portugués","Chaco"
1270,"Femenino",38,"Misiones",46,2.6,2019-11-16,"Intermedio","Español,Inglés","Santiago del Estero"
1271,"Femenino",62,"Santa Cruz",24,1.1,2022-04-25,"Intermedio","Español","Buenos Aires"
1272,"Masculino",27,"Entre Ríos",13,4.1,2021-07-25,"Intermedio","Español,Inglés,Portugués","Tucumán"
1273,"Masculino",60,"La Rioja",11,3.2,2019-05-15,"Intermedio","Español,Portugués","Entre Ríos"
1274,"Masculino",26,"Santa Fe",24,4.7,2023-12-22,"Básico","Español","Tucumán"
1275,"Masculino",65,"Río Negro",1,2.9,2023-03-13,"Completo","Español,Portugués","Córdoba"
1276,"Masculino",67,"Mendoza",2,1.8,2022-12-11,"Básico","Español,Inglés,Portugués","Formosa"
1277,"Femenino",62,"San Luis",24,3.2,2023-10-13,"Básico","Español,Portugués","CABA"
1278,"Femenino",21,"Tucumán",31,2.3,2021-10-21,"Intermedio","Español","Neuquén"
1279,"Femenino",50,"Salta",14,2.4,2024-06-14,"Intermedio","Español,Inglés,Portugués","Santa Fe"
1280,"Femenino",19,"Chaco",19,4.9,2021-02-22,"Básico","Español,Inglés","Misiones"
1281,"Masculino",26,"Formosa",22,4.9,2020-02-14,"Básico","Español,Inglés,Portugués","Tucumán"
1282,"Femenino",27,"Neuquén",46,5,2021-09-24,"Completo","Español,Portugués","San Luis"
1283,"Femenino",57,"Entre Ríos",10,1.8,2019-06-23,"Completo","Español,Inglés","Formosa"
