"id_transaccion","id_alquila","id_arrendatario","id_casa","fecha_transaccion","origen_reserva"
12001,2460,423,1125,2024-03-19,"App Móvil"
12002,3699,448,160,2024-11-09,"App Móvil"
12003,1282,464,71,2023-01-19,"App Móvil"
12004,1704,186,1323,2024-01-08,"Sitio Web"
12005,2463,248,1865,2023-06-13,"App Móvil"
12006,3146,966,362,2024-01-18,"Sitio Web"
12007,3508,464,71,2023-05-07,"Sitio Web"
12008,2248,655,1499,2023-07-15,"App Móvil"
12009,4880,54,1090,2023-03-25,"App Móvil"
12010,2700,120,477,2023-09-03,"App Móvil"
12011,3063,514,28,2023-04-04,"Agencia"
12012,1655,678,2897,2023-02-23,"Sitio Web"
12013,809,836,914,2024-08-02,"Sitio Web"
12014,1303,576,2769,2024-10-23,"Sitio Web"
12015,3077,515,118,2023-10-11,"Teléfono"
12016,4006,249,2796,2023-01-09,"App Móvil"
12017,761,515,2520,2023-04-05,"Sitio Web"
12018,1774,169,573,2023-03-17,"Sitio Web"
12019,760,812,1260,2023-12-05,"Sitio Web"
12020,2112,368,1295,2023-10-17,"Teléfono"
12021,2163,160,1198,2023-04-11,"App Móvil"
12022,2596,671,835,2023-10-23,"Sitio Web"
12023,1710,513,645,2024-05-06,"App Móvil"
12024,1535,643,2766,2024-10-30,"App Móvil"
12025,2727,692,2256,2024-11-18,"App Móvil"
12026,2273,432,660,2024-03-16,"Teléfono"
12027,780,470,1218,2024-11-05,"App Móvil"
12028,456,335,714,2024-01-30,"Teléfono"
12029,3209,534,1942,2023-09-16,"App Móvil"
12030,626,466,957,2023-12-31,"Teléfono"
12031,2909,645,892,2023-01-11,"App Móvil"
12032,2022,65,1972,2023-01-25,"Sitio Web"
12033,3360,71,2678,2024-06-04,"App Móvil"
12034,4542,49,2384,2024-04-12,"App Móvil"
12035,1610,471,127,2023-03-29,"Sitio Web"
12036,964,824,2428,2024-09-15,"App Móvil"
12037,4356,769,2107,2024-04-19,"Teléfono"
12038,3868,103,493,2024-10-10,"Sitio Web"
12039,4961,138,1360,2023-08-25,"Sitio Web"
12040,1301,440,916,2024-12-10,"App Móvil"
12041,2670,478,1281,2024-05-12,"App Móvil"
12042,5,929,770,2023-02-01,"Teléfono"
12043,3168,516,2143,2024-11-19,"Sitio Web"
12044,2461,831,2183,2024-12-08,"Sitio Web"
12045,2813,927,2139,2024-05-23,"App Móvil"
12046,1024,253,2369,2023-01-09,"Teléfono"
12047,1728,459,2434,2023-03-22,"Sitio Web"
12048,1202,420,1359,2023-03-13,"Sitio Web"
12049,4045,7,933,2023-06-19,"App Móvil"
12050,3109,593,2364,2024-07-26,"App Móvil"
12051,2329,533,2521,2024-02-02,"App Móvil"
12052,2460,482,461,2023-12-24,"Teléfono"
12053,3203,549,2232,2023-01-07,"App Móvil"
12054,2779,514,722,2024-03-15,"Sitio Web"
12055,3222,48,149,2023-01-30,"App Móvil"
12056,3738,784,2332,2024-05-24,"App Móvil"
12057,4409,38,798,2023-11-14,"App Móvil"
12058,2595,455,21,2023-09-11,"App Móvil"
12059,2521,546,2208,2024-07-20,"App Móvil"
12060,556,645,892,2024-08-04,"Sitio Web"
12061,1496,706,990,2023-08-30,"Teléfono"
12062,3801,718,1829,2024-01-30,"Sitio Web"
12063,2571,797,1180,2024-07-13,"App Móvil"
12064,407,288,1908,2023-02-04,"App Móvil"
12065,2581,800,468,2024-12-11,"Teléfono"
12066,1445,728,14,2023-08-17,"Sitio Web"
12067,868,713,1904,2023-08-24,"App Móvil"
12068,2011,449,2877,2023-03-08,"Teléfono"
12069,3992,24,526,2024-12-06,"App Móvil"
12070,1559,77,657,2024-09-06,"Sitio Web"
12071,1232,422,1259,2024-06-05,"App Móvil"
12072,2590,650,1844,2024-06-24,"App Móvil"
12073,3222,106,2560,2023-09-22,"Sitio Web"
12074,4020,412,2315,2024-07-14,"App Móvil"
12075,2919,62,2040,2023-04-24,"App Móvil"
12076,3966,184,200,2024-01-18,"Teléfono"
12077,2575,767,1532,2024-06-13,"Teléfono"
12078,1691,110,927,2023-08-05,"App Móvil"
12079,2600,932,283,2024-01-15,"Sitio Web"
12080,585,672,57,2024-06-09,"Sitio Web"
12081,3667,271,2462,2023-06-07,"App Móvil"
12082,4131,943,263,2024-10-17,"App Móvil"
12083,194,743,1997,2023-07-31,"Sitio Web"
12084,1284,990,370,2023-09-14,"Sitio Web"
12085,2766,452,1955,2024-10-16,"Sitio Web"
12086,3869,84,2128,2023-08-21,"App Móvil"
12087,2447,897,853,2024-10-13,"Teléfono"
12088,456,874,2281,2024-03-18,"App Móvil"
12089,172,517,256,2024-06-29,"App Móvil"
12090,2543,327,1971,2023-12-07,"Sitio Web"
12091,3088,555,380,2023-09-11,"Sitio Web"
12092,2911,253,1016,2024-11-25,"App Móvil"
12093,781,251,2258,2023-07-26,"Sitio Web"
12094,3122,8,1256,2023-02-23,"Sitio Web"
12095,4055,370,1460,2024-02-08,"Teléfono"
12096,4297,114,1384,2023-09-27,"Sitio Web"
12097,4037,902,1798,2023-11-11,"Teléfono"
12098,2895,760,2165,2023-07-06,"Sitio Web"
12099,1330,515,2520,2024-10-12,"App Móvil"
12100,1461,509,981,2024-09-26,"Sitio Web"
12101,3210,890,2259,2023-11-24,"App Móvil"
12102,1261,687,814,2023-04-23,"Sitio Web"
12103,1765,508,2091,2024-06-27,"App Móvil"
12104,2722,116,1212,2023-07-14,"Sitio Web"
12105,2366,151,729,2024-07-27,"App Móvil"
12106,2141,645,566,2024-12-07,"App Móvil"
12107,3968,929,2160,2024-09-29,"Sitio Web"
12108,584,154,1160,2024-07-24,"App Móvil"
12109,1862,689,133,2023-10-04,"Sitio Web"
12110,955,329,75,2023-06-03,"Sitio Web"
12111,3794,550,307,2024-09-10,"Sitio Web"
12112,2227,501,2063,2024-09-28,"App Móvil"
12113,2869,373,1801,2024-08-25,"App Móvil"
12114,408,457,1399,2024-10-23,"Agencia"
12115,3187,964,2011,2023-08-27,"Sitio Web"
12116,2228,59,1604,2024-05-24,"Sitio Web"
12117,1120,2,540,2024-01-25,"App Móvil"
12118,2207,397,2029,2023-09-30,"App Móvil"
12119,2072,915,935,2024-10-07,"Teléfono"
12120,3589,782,693,2024-12-13,"App Móvil"
12121,1989,122,1418,2024-06-05,"Agencia"
12122,1846,478,2674,2023-07-16,"App Móvil"
12123,1171,25,1189,2023-10-31,"App Móvil"
12124,2469,1000,1823,2023-10-16,"Sitio Web"
12125,694,663,1066,2023-05-30,"App Móvil"
12126,1990,791,523,2024-08-04,"Teléfono"
12127,259,357,1875,2023-10-16,"App Móvil"
12128,2099,54,2057,2024-11-06,"Sitio Web"
12129,4141,285,1542,2024-07-15,"Sitio Web"
12130,1973,585,1225,2024-06-13,"Sitio Web"
12131,4371,44,2869,2023-01-24,"App Móvil"
12132,4751,22,1815,2023-07-13,"App Móvil"
12133,4297,162,686,2024-05-10,"App Móvil"
12134,1142,682,1318,2024-07-05,"Agencia"
12135,4109,859,1525,2024-08-25,"App Móvil"
12136,4458,733,1130,2024-10-24,"Sitio Web"
12137,1423,33,2631,2023-02-08,"Sitio Web"
12138,3994,940,85,2023-06-30,"App Móvil"
12139,756,873,2504,2023-06-22,"Agencia"
12140,1504,854,2690,2023-02-06,"App Móvil"
12141,1153,169,2955,2023-08-29,"App Móvil"
12142,1817,728,14,2023-01-03,"Sitio Web"
12143,1544,691,1171,2023-05-24,"App Móvil"
12144,270,271,912,2023-06-20,"Sitio Web"
12145,3580,233,2378,2023-10-23,"Sitio Web"
12146,3629,651,882,2024-10-03,"App Móvil"
12147,2942,961,1794,2024-02-11,"Agencia"
12148,1127,960,1373,2023-03-24,"Sitio Web"
12149,2733,376,993,2023-07-31,"Teléfono"
12150,1601,21,426,2024-07-16,"App Móvil"
12151,774,651,1294,2024-06-02,"Agencia"
12152,853,618,224,2023-11-10,"App Móvil"
12153,3050,143,1789,2024-05-04,"App Móvil"
12154,2070,888,421,2024-10-16,"Sitio Web"
12155,241,299,859,2023-02-13,"Sitio Web"
12156,4523,793,2597,2024-08-10,"Sitio Web"
12157,658,517,1501,2024-01-04,"App Móvil"
12158,28,480,448,2023-10-01,"Sitio Web"
12159,2912,578,2285,2023-11-11,"Sitio Web"
12160,2965,68,2600,2024-11-18,"Sitio Web"
12161,1700,804,2227,2024-07-20,"App Móvil"
12162,435,60,612,2023-02-22,"App Móvil"
12163,1334,452,2370,2024-07-14,"App Móvil"
12164,3256,889,1401,2023-08-24,"App Móvil"
12165,4558,376,993,2024-02-28,"Sitio Web"
12166,135,659,358,2024-01-11,"Sitio Web"
12167,1980,299,1369,2024-09-24,"App Móvil"
12168,3555,212,1394,2023-07-13,"App Móvil"
12169,2527,526,2147,2023-08-22,"Teléfono"
12170,112,507,1732,2024-12-03,"App Móvil"
12171,3732,352,1938,2024-10-09,"App Móvil"
12172,894,940,1751,2024-07-09,"Sitio Web"
12173,2871,143,1789,2023-12-12,"App Móvil"
12174,204,760,2165,2024-04-04,"Teléfono"
12175,1254,607,2192,2024-01-01,"App Móvil"
12176,2115,665,2837,2023-11-07,"Teléfono"
12177,4883,1000,2673,2024-01-06,"App Móvil"
12178,590,845,2248,2023-05-19,"Sitio Web"
12179,2707,805,2812,2024-05-14,"App Móvil"
12180,890,872,996,2023-04-18,"App Móvil"
12181,160,560,1590,2024-08-21,"Sitio Web"
12182,531,930,1699,2024-01-05,"Sitio Web"
12183,3712,999,1152,2024-05-19,"App Móvil"
12184,1569,833,335,2024-03-12,"App Móvil"
12185,4512,124,1345,2024-08-07,"App Móvil"
12186,3670,769,2107,2024-11-27,"App Móvil"
12187,4763,637,2213,2023-02-17,"Sitio Web"
12188,2580,330,1292,2023-03-04,"Teléfono"
12189,4153,478,460,2024-04-11,"Teléfono"
12190,1466,863,2321,2023-10-28,"Sitio Web"
12191,2983,101,1143,2023-08-10,"Agencia"
12192,351,345,145,2023-11-13,"App Móvil"
12193,3959,744,1593,2024-10-17,"App Móvil"
12194,2207,281,491,2024-05-25,"App Móvil"
12195,3598,729,2407,2024-09-07,"App Móvil"
12196,909,83,1172,2023-05-27,"Teléfono"
12197,4441,287,1357,2024-12-06,"App Móvil"
12198,707,461,2913,2024-09-08,"App Móvil"
12199,1476,663,1454,2024-12-14,"Agencia"
12200,3546,440,916,2024-07-08,"App Móvil"
12201,771,966,362,2023-05-12,"App Móvil"
12202,2810,62,2040,2023-10-09,"Sitio Web"
12203,2297,837,139,2023-09-10,"Teléfono"
12204,911,675,1657,2023-08-18,"App Móvil"
12205,3913,632,2791,2024-01-03,"Agencia"
12206,3818,445,2344,2024-09-23,"App Móvil"
12207,3317,600,327,2023-08-27,"Sitio Web"
12208,1105,594,2717,2024-08-08,"Sitio Web"
12209,44,498,1687,2023-09-30,"Sitio Web"
12210,4484,266,1270,2024-07-11,"App Móvil"
12211,772,71,2841,2023-12-26,"Sitio Web"
12212,2623,118,1282,2024-03-19,"Sitio Web"
12213,4992,841,2584,2024-12-24,"Sitio Web"
12214,2344,651,180,2024-12-24,"Sitio Web"
12215,338,188,1455,2023-10-02,"Sitio Web"
12216,2781,420,2858,2024-02-25,"Sitio Web"
12217,2930,915,2912,2023-01-04,"Sitio Web"
12218,4216,186,1425,2023-08-02,"Teléfono"
12219,1645,563,2451,2024-10-05,"App Móvil"
12220,3671,295,1091,2023-11-23,"Teléfono"
12221,741,76,1787,2023-10-09,"App Móvil"
12222,1595,392,202,2024-10-23,"Teléfono"
12223,2077,201,1015,2024-06-20,"App Móvil"
12224,622,340,2049,2023-10-22,"App Móvil"
12225,3829,777,2238,2024-01-02,"Teléfono"
12226,970,202,1962,2023-11-02,"Sitio Web"
12227,4678,831,325,2023-10-05,"App Móvil"
12228,1947,398,889,2024-02-21,"App Móvil"
12229,424,454,176,2023-07-31,"Sitio Web"
12230,4220,649,2558,2023-05-28,"Sitio Web"
12231,4325,450,2995,2024-10-24,"Sitio Web"
12232,3742,531,740,2023-11-27,"Teléfono"
12233,4362,539,1941,2023-09-08,"App Móvil"
12234,4217,327,1971,2023-03-28,"App Móvil"
12235,340,946,1320,2023-10-16,"Sitio Web"
12236,947,511,2084,2023-03-28,"Sitio Web"
12237,4839,214,720,2023-07-24,"Sitio Web"
12238,2699,358,2318,2023-07-30,"App Móvil"
12239,4348,639,852,2024-01-02,"Teléfono"
12240,4947,322,1191,2023-11-21,"Sitio Web"
12241,3270,814,2698,2023-08-08,"App Móvil"
12242,4341,506,1018,2024-07-12,"App Móvil"
12243,2402,412,2312,2024-08-31,"Sitio Web"
12244,317,233,1758,2023-08-14,"Sitio Web"
12245,230,453,1406,2023-01-03,"App Móvil"
12246,3871,605,785,2023-06-15,"Sitio Web"
12247,408,754,1003,2023-07-01,"Sitio Web"
12248,3237,930,1699,2023-09-23,"App Móvil"
12249,1274,271,1601,2023-07-31,"App Móvil"
12250,3731,3,140,2024-12-19,"Sitio Web"
12251,1683,583,1240,2024-12-24,"Sitio Web"
12252,2639,230,1468,2023-07-19,"App Móvil"
12253,4234,383,2163,2024-09-26,"App Móvil"
12254,1532,464,71,2024-10-08,"Sitio Web"
12255,2442,28,909,2024-11-07,"Sitio Web"
12256,3112,369,771,2023-10-25,"Sitio Web"
12257,1687,270,1084,2024-06-11,"Teléfono"
12258,2610,335,1011,2023-04-30,"App Móvil"
12259,2781,747,872,2024-05-25,"Agencia"
12260,3962,224,270,2023-11-18,"Sitio Web"
12261,4597,833,335,2023-07-09,"App Móvil"
12262,3484,220,1368,2024-11-05,"App Móvil"
12263,964,116,579,2023-02-28,"App Móvil"
12264,590,280,2338,2023-09-20,"Sitio Web"
12265,146,117,2616,2023-03-08,"App Móvil"
12266,4742,965,2164,2024-01-03,"Sitio Web"
12267,963,216,2460,2023-04-17,"Sitio Web"
12268,1212,226,2725,2023-12-02,"App Móvil"
12269,4315,318,667,2023-10-08,"Agencia"
12270,3810,674,51,2024-12-06,"App Móvil"
12271,190,335,2685,2024-08-23,"App Móvil"
12272,260,134,727,2023-08-15,"Sitio Web"
12273,2430,596,1656,2023-09-05,"App Móvil"
12274,2833,639,22,2024-09-08,"App Móvil"
12275,3317,360,1331,2023-12-05,"App Móvil"
12276,1601,609,669,2024-11-04,"Sitio Web"
12277,4312,224,1860,2023-07-25,"Sitio Web"
12278,2622,93,447,2024-08-23,"Sitio Web"
12279,2456,441,1571,2023-04-21,"Teléfono"
12280,4847,22,1815,2024-03-02,"Sitio Web"
12281,2581,229,354,2023-07-27,"Sitio Web"
12282,2738,69,1365,2023-02-08,"Agencia"
12283,1419,980,1780,2024-01-23,"Teléfono"
12284,1213,884,1529,2024-06-19,"App Móvil"
12285,1163,311,1832,2023-03-08,"App Móvil"
12286,2876,311,1832,2024-10-08,"App Móvil"
12287,4441,55,2723,2024-11-13,"Sitio Web"
12288,3961,868,2526,2024-04-20,"Sitio Web"
12289,2897,325,1588,2024-04-16,"App Móvil"
12290,1054,1000,1823,2024-08-16,"Agencia"
12291,2401,915,1521,2024-12-14,"Sitio Web"
12292,4869,598,2574,2023-12-24,"Sitio Web"
12293,475,870,1214,2023-08-18,"App Móvil"
12294,2630,593,91,2023-10-02,"Sitio Web"
12295,3716,692,93,2023-07-08,"Sitio Web"
12296,924,607,2192,2023-03-21,"Sitio Web"
12297,326,407,1697,2024-06-26,"Agencia"
12298,2289,25,2968,2023-05-18,"Sitio Web"
12299,341,210,2024,2024-04-29,"App Móvil"
12300,4528,150,1000,2024-10-12,"App Móvil"
12301,1420,918,1149,2024-02-27,"Sitio Web"
12302,3870,10,464,2023-04-06,"App Móvil"
12303,2853,908,774,2023-05-31,"Sitio Web"
12304,1972,822,1861,2024-04-18,"Sitio Web"
12305,2626,212,1394,2024-05-08,"Sitio Web"
12306,633,736,806,2024-03-11,"App Móvil"
12307,4052,515,2520,2023-02-02,"App Móvil"
12308,1256,985,1131,2024-11-20,"Sitio Web"
12309,4314,470,2196,2023-01-09,"Sitio Web"
12310,3095,134,2440,2024-04-12,"App Móvil"
12311,1443,362,47,2023-04-24,"Sitio Web"
12312,2333,555,1987,2024-05-05,"App Móvil"
12313,3764,740,1457,2023-10-03,"App Móvil"
12314,2340,576,1591,2024-02-11,"App Móvil"
12315,179,448,160,2023-07-25,"Sitio Web"
12316,3277,160,1470,2024-03-28,"App Móvil"
12317,3124,480,265,2023-08-11,"App Móvil"
12318,96,326,504,2023-03-24,"App Móvil"
12319,890,143,742,2024-09-04,"App Móvil"
12320,4445,136,1228,2023-09-24,"Sitio Web"
12321,3125,708,2251,2023-09-28,"Sitio Web"
12322,1348,920,2032,2023-07-24,"Sitio Web"
12323,2,531,740,2024-04-04,"Agencia"
12324,413,245,2144,2023-02-18,"Sitio Web"
12325,3741,283,2640,2023-02-11,"Sitio Web"
12326,4266,432,637,2024-09-18,"Sitio Web"
12327,4801,223,267,2024-06-01,"App Móvil"
12328,2156,575,600,2024-12-18,"Teléfono"
12329,3698,312,1413,2024-10-05,"App Móvil"
12330,1022,304,108,2023-07-26,"App Móvil"
12331,4252,27,1510,2024-07-13,"App Móvil"
12332,141,170,456,2023-05-31,"Sitio Web"
12333,2060,368,1295,2023-07-09,"Sitio Web"
12334,134,336,719,2023-06-24,"App Móvil"
12335,925,22,2389,2023-03-13,"App Móvil"
12336,2268,650,1335,2024-11-26,"App Móvil"
12337,3288,144,1431,2023-04-26,"Sitio Web"
12338,878,546,1337,2024-01-24,"App Móvil"
12339,1646,970,34,2024-03-23,"Sitio Web"
12340,3050,214,720,2023-12-05,"App Móvil"
12341,2419,126,761,2024-01-14,"App Móvil"
12342,923,35,705,2023-07-11,"App Móvil"
12343,490,73,300,2023-06-16,"Sitio Web"
12344,3423,914,1914,2023-06-17,"App Móvil"
12345,4026,804,412,2024-09-05,"Sitio Web"
12346,1325,540,1704,2024-11-20,"Sitio Web"
12347,2232,598,2574,2023-12-19,"App Móvil"
12348,3825,212,1515,2024-02-25,"App Móvil"
12349,1420,170,703,2024-09-24,"App Móvil"
12350,3448,127,1613,2024-08-13,"Sitio Web"
12351,972,815,1686,2024-07-24,"Teléfono"
12352,4090,897,853,2024-09-07,"Sitio Web"
12353,3258,507,2776,2023-01-01,"App Móvil"
12354,2230,828,1530,2023-12-13,"Sitio Web"
12355,2843,213,1453,2023-07-10,"Sitio Web"
12356,1465,9,2356,2024-12-05,"Sitio Web"
12357,3329,489,591,2023-03-17,"Teléfono"
12358,95,498,1687,2024-07-20,"Sitio Web"
12359,3831,326,2080,2023-05-01,"App Móvil"
12360,3071,90,1343,2023-12-16,"Sitio Web"
12361,4095,908,774,2023-09-04,"Sitio Web"
12362,1317,836,914,2023-03-20,"Agencia"
12363,1318,833,335,2023-09-19,"Teléfono"
12364,709,803,424,2024-10-11,"Sitio Web"
12365,3301,253,171,2023-09-20,"Teléfono"
12366,3637,465,1305,2023-12-01,"Sitio Web"
12367,795,514,74,2024-03-11,"Sitio Web"
12368,179,512,605,2023-02-24,"Teléfono"
12369,2997,189,2826,2023-04-30,"Sitio Web"
12370,4008,342,2319,2023-04-16,"App Móvil"
12371,486,390,1235,2024-01-20,"Sitio Web"
12372,711,484,1423,2024-05-18,"App Móvil"
12373,4369,120,2907,2023-11-28,"App Móvil"
12374,1479,175,531,2024-04-14,"App Móvil"
12375,4472,501,2245,2024-05-25,"Sitio Web"
12376,4053,642,622,2023-06-10,"Sitio Web"
12377,447,70,1325,2024-04-02,"Sitio Web"
12378,214,982,1663,2023-06-01,"Sitio Web"
12379,3,681,352,2024-11-04,"Sitio Web"
12380,2229,429,2412,2023-10-31,"Teléfono"
12381,4494,876,2938,2023-06-13,"Sitio Web"
12382,209,537,2572,2024-12-23,"Sitio Web"
12383,2657,136,1840,2023-12-03,"App Móvil"
12384,1453,871,2535,2024-12-08,"App Móvil"
12385,1017,933,1796,2024-12-09,"Teléfono"
12386,3085,963,1883,2023-02-12,"Sitio Web"
12387,4642,174,2562,2024-08-15,"App Móvil"
12388,986,914,632,2024-06-05,"Sitio Web"
12389,3638,563,1581,2023-09-28,"App Móvil"
12390,1856,675,1657,2024-12-22,"App Móvil"
12391,3167,775,629,2023-09-09,"Teléfono"
12392,3923,95,2930,2024-11-15,"App Móvil"
12393,4939,500,1993,2023-11-03,"App Móvil"
12394,1840,933,1901,2024-05-24,"Agencia"
12395,2502,641,2918,2024-06-20,"App Móvil"
12396,2905,280,2338,2024-05-27,"Agencia"
12397,4644,569,2656,2023-01-28,"Teléfono"
12398,2163,431,648,2023-01-08,"Sitio Web"
12399,1475,888,2629,2024-11-10,"App Móvil"
12400,4795,441,724,2024-06-19,"Sitio Web"
12401,902,44,955,2024-04-28,"App Móvil"
12402,3588,903,1058,2024-02-27,"Sitio Web"
12403,2798,340,2490,2024-11-19,"Sitio Web"
12404,1872,654,2002,2023-12-20,"Sitio Web"
12405,2970,18,2125,2023-05-28,"Sitio Web"
12406,3976,632,6,2024-05-01,"Sitio Web"
12407,3898,460,144,2023-06-14,"Sitio Web"
12408,490,221,1913,2024-07-01,"Sitio Web"
12409,4992,293,2550,2024-03-27,"App Móvil"
12410,4169,76,1253,2024-08-13,"App Móvil"
12411,872,671,572,2024-05-04,"Sitio Web"
12412,4920,340,2049,2024-11-09,"Agencia"
12413,944,153,343,2023-06-24,"App Móvil"
12414,3156,83,930,2024-12-13,"App Móvil"
12415,2311,682,598,2024-12-13,"Sitio Web"
12416,789,614,2217,2024-04-30,"App Móvil"
12417,1460,513,645,2024-05-19,"App Móvil"
12418,4658,239,2466,2023-11-16,"Agencia"
12419,3023,579,2879,2024-01-28,"Sitio Web"
12420,4534,259,1441,2024-03-27,"Sitio Web"
12421,3882,400,2864,2023-06-01,"App Móvil"
12422,2326,91,2191,2023-01-21,"App Móvil"
12423,3075,196,2347,2023-02-10,"App Móvil"
12424,2193,602,2416,2024-05-11,"Teléfono"
12425,2360,479,2894,2023-04-20,"App Móvil"
12426,4965,772,1080,2024-04-29,"App Móvil"
12427,2499,487,1615,2024-04-04,"Agencia"
12428,536,315,1479,2024-10-01,"App Móvil"
12429,1079,312,2353,2024-08-05,"App Móvil"
12430,1360,39,2035,2024-12-06,"App Móvil"
12431,3218,844,641,2023-04-28,"Agencia"
12432,844,484,1423,2024-05-04,"App Móvil"
12433,3161,542,2779,2023-01-30,"App Móvil"
12434,2771,153,2103,2023-07-24,"Agencia"
12435,4815,925,1033,2023-05-16,"Sitio Web"
12436,4141,429,2891,2023-08-21,"Agencia"
12437,48,324,2983,2024-08-27,"Sitio Web"
12438,1907,735,701,2024-05-29,"Sitio Web"
12439,2803,825,2354,2023-06-25,"Sitio Web"
12440,835,38,141,2024-03-27,"App Móvil"
12441,447,420,1416,2024-03-11,"App Móvil"
12442,3193,312,1413,2024-10-13,"Teléfono"
12443,1965,3,2923,2023-05-25,"Sitio Web"
12444,4126,85,1764,2024-02-11,"Teléfono"
12445,3228,335,714,2024-10-01,"App Móvil"
12446,4221,777,417,2023-07-25,"App Móvil"
12447,2039,726,845,2024-02-24,"Sitio Web"
12448,4516,455,1520,2023-12-03,"Sitio Web"
12449,2393,907,1340,2023-02-14,"App Móvil"
12450,3177,713,2145,2023-03-20,"App Móvil"
12451,4813,413,1708,2023-07-22,"Teléfono"
12452,4882,312,1413,2024-10-27,"Sitio Web"
12453,1532,745,1660,2023-10-13,"App Móvil"
12454,1957,293,2550,2024-07-24,"App Móvil"
12455,1878,272,2138,2023-06-25,"Sitio Web"
12456,3869,133,1049,2024-05-08,"Teléfono"
12457,133,868,2442,2024-10-05,"App Móvil"
12458,4797,625,1584,2023-12-28,"App Móvil"
12459,18,376,993,2023-04-02,"Sitio Web"
12460,1913,230,1468,2023-05-01,"Sitio Web"
12461,1428,978,2511,2024-08-10,"App Móvil"
12462,3877,772,1080,2023-06-16,"App Móvil"
12463,3422,515,1128,2024-02-18,"Sitio Web"
12464,400,9,1976,2024-07-15,"Sitio Web"
12465,3549,114,804,2023-12-29,"Sitio Web"
12466,3922,746,65,2024-02-05,"App Móvil"
12467,1414,765,1749,2024-07-31,"Agencia"
12468,635,177,2754,2023-07-09,"Sitio Web"
12469,2359,160,2749,2024-02-23,"Sitio Web"
12470,4974,255,1845,2024-10-08,"Sitio Web"
12471,2088,605,333,2024-09-21,"App Móvil"
12472,3068,640,1641,2024-11-18,"App Móvil"
12473,3873,98,762,2023-02-20,"App Móvil"
12474,3496,262,834,2024-11-15,"App Móvil"
12475,1417,902,1798,2023-09-30,"Sitio Web"
12476,1853,757,1876,2024-03-12,"Sitio Web"
12477,3360,363,1242,2024-02-12,"Agencia"
12478,2249,815,1686,2024-06-24,"App Móvil"
12479,515,306,1086,2023-07-11,"App Móvil"
12480,4250,469,2277,2023-06-11,"App Móvil"
12481,3579,267,2390,2024-05-12,"Sitio Web"
12482,2208,914,1139,2023-06-05,"Sitio Web"
12483,2388,396,2373,2023-05-11,"Sitio Web"
12484,1406,91,1988,2023-01-30,"App Móvil"
12485,4783,273,1397,2024-07-30,"App Móvil"
12486,1399,553,2775,2023-09-20,"Sitio Web"
12487,916,755,2286,2023-07-15,"Teléfono"
12488,122,576,1150,2024-01-27,"App Móvil"
12489,338,540,2531,2024-05-27,"App Móvil"
12490,3249,517,1501,2023-06-01,"Sitio Web"
12491,2297,798,2316,2023-11-07,"Teléfono"
12492,3607,540,2031,2023-07-29,"Sitio Web"
12493,4048,567,2427,2024-04-21,"App Móvil"
12494,2974,540,1006,2023-05-31,"Teléfono"
12495,2333,756,1269,2023-10-07,"App Móvil"
12496,4571,980,1675,2023-11-01,"Sitio Web"
12497,3244,606,791,2024-03-28,"App Móvil"
12498,4066,688,2409,2023-01-08,"Sitio Web"
12499,3470,21,2425,2023-10-05,"Teléfono"
12500,4464,877,1779,2024-02-09,"Sitio Web"
12501,582,627,1440,2023-08-25,"App Móvil"
12502,3123,894,169,2024-08-25,"Sitio Web"
12503,2913,759,1810,2024-04-27,"Sitio Web"
12504,2877,606,1960,2024-02-03,"Sitio Web"
12505,4659,656,190,2024-04-05,"Sitio Web"
12506,2004,913,800,2023-01-18,"Sitio Web"
12507,73,627,287,2023-10-09,"App Móvil"
12508,2873,628,2623,2024-12-15,"App Móvil"
12509,720,726,845,2023-11-24,"App Móvil"
12510,946,574,651,2024-12-09,"Sitio Web"
12511,4083,933,2176,2023-09-27,"App Móvil"
12512,9,666,2784,2023-11-02,"Sitio Web"
12513,4059,368,2190,2023-02-25,"Sitio Web"
12514,3047,230,1105,2023-06-28,"Sitio Web"
12515,3632,796,416,2024-12-05,"Sitio Web"
12516,1485,509,35,2023-10-24,"Sitio Web"
12517,1764,335,2685,2024-03-05,"App Móvil"
