"id_transaccion","cantidad_noches","precio_noche","cantidad_personas","fecha_checkin","fecha_checkout","metodo_pago","estado_transaccion","descuento_aplicado","costo_limpieza","costo_servicio","impuestos","calificacion_huesped","calificacion_anfitrion"
13522,10,33887,2,2024-04-01,2024-04-11,"Tarjeta de crédito","Completada",20,3636,50830,71163,5,4
13523,3,29852,2,2024-05-20,2024-05-23,"Tarjeta de crédito","Completada",20,6137,13433,18807,5,5
13524,14,11945,5,2023-08-21,2023-09-04,"Tarjeta de crédito","Pendiente",11,6485,25084,35118,NA,NA
13525,5,9886,6,2024-02-26,2024-03-02,"Tarjeta de crédito","Cancelada",9,4898,7414,10380,NA,NA
13526,5,4721,9,2024-08-28,2024-09-02,"Efectivo","Completada",20,5008,3541,4957,2,2
13527,4,7894,8,2024-09-10,2024-09-14,"Tarjeta de crédito","Completada",14,5984,4736,6631,4,5
13528,7,15196,2,2024-04-16,2024-04-23,"Transferencia bancaria","Completada",11,5810,15956,22338,1,5
13529,7,44849,3,2024-12-03,2024-12-10,"Efectivo","Pendiente",6,6882,47091,65928,NA,NA
13530,6,4739,3,2024-06-10,2024-06-16,"Tarjeta de crédito","Completada",3,6627,4265,5971,1,3
13531,11,38138,4,2023-02-20,2023-03-03,"Tarjeta de crédito","Pendiente",25,6255,62928,88099,NA,NA
13532,6,34842,2,2023-05-29,2023-06-04,"Tarjeta de crédito","Completada",24,4176,31358,43901,5,1
13533,11,24451,2,2023-12-31,2024-01-11,"Tarjeta de crédito","Completada",12,4010,40344,56482,5,4
13534,8,17733,2,2024-08-24,2024-09-01,"Tarjeta de crédito","Completada",8,7602,21280,29791,3,1
13535,4,25246,3,2024-06-17,2024-06-21,"Transferencia bancaria","Completada",7,6334,15148,21207,4,2
13536,14,16098,2,2024-03-13,2024-03-27,"Transferencia bancaria","Completada",23,7343,33806,47328,1,3
13537,2,9701,8,2024-03-17,2024-03-19,"Efectivo","Completada",29,7161,2910,4074,1,3
13538,2,21801,3,2024-05-18,2024-05-20,"Transferencia bancaria","Cancelada",14,3835,6540,9156,NA,NA
13539,2,49167,6,2023-08-15,2023-08-17,"Tarjeta de crédito","Completada",4,5592,14750,20650,4,4
13540,9,17037,4,2025-01-04,2025-01-13,"Tarjeta de crédito","Completada",23,7839,23000,32200,1,5
13541,4,10218,9,2023-10-04,2023-10-08,"Billetera virtual","Cancelada",18,4792,6131,8583,NA,NA
13542,11,8091,1,2023-04-24,2023-05-05,"Tarjeta de crédito","Pendiente",30,7112,13350,18690,NA,NA
13543,3,17491,4,2023-05-07,2023-05-10,"Billetera virtual","En curso",7,5639,7871,11019,NA,NA
13544,10,45752,4,2023-04-19,2023-04-29,"Transferencia bancaria","Pendiente",4,5813,68628,96079,NA,NA
13545,13,10223,3,2024-03-13,2024-03-26,"Transferencia bancaria","Pendiente",9,2472,19935,27909,NA,NA
13546,2,21145,1,2023-02-08,2023-02-10,"Tarjeta de crédito","Completada",28,7863,6344,8881,2,2
13547,6,12257,3,2024-02-21,2024-02-27,"Tarjeta de crédito","Completada",8,2935,11031,15444,1,5
13548,11,11925,5,2024-06-19,2024-06-30,"Transferencia bancaria","Completada",23,3987,19676,27547,5,1
13549,14,36424,2,2024-01-10,2024-01-24,"Tarjeta de crédito","Completada",25,6412,76490,107087,4,5
13550,14,11814,5,2023-08-14,2023-08-28,"Efectivo","Completada",8,3860,24809,34733,5,3
13551,14,16041,2,2023-07-24,2023-08-07,"Billetera virtual","Pendiente",30,5113,33686,47161,NA,NA
13552,12,8458,2,2023-07-16,2023-07-28,"Tarjeta de crédito","Completada",27,4052,15224,21314,3,5
13553,12,11942,1,2023-03-09,2023-03-21,"Tarjeta de crédito","Completada",15,5228,21496,30094,4,1
13554,5,24592,2,2023-09-21,2023-09-26,"Tarjeta de crédito","Completada",2,4745,18444,25822,4,5
13555,4,48712,2,2023-09-05,2023-09-09,"Tarjeta de crédito","Completada",20,3187,29227,40918,2,4
13556,7,33151,1,2023-07-30,2023-08-06,"Transferencia bancaria","Completada",15,5987,34809,48732,3,5
13557,11,60973,2,2024-11-19,2024-11-30,"Tarjeta de crédito","En curso",23,4669,100605,140848,NA,NA
13558,2,40093,5,2024-01-05,2024-01-07,"Tarjeta de crédito","Completada",10,6477,12028,16839,3,1
13559,6,24063,4,2024-11-16,2024-11-22,"Tarjeta de crédito","Completada",8,4537,21657,30319,2,4
13560,8,23746,2,2023-11-24,2023-12-02,"Tarjeta de crédito","Completada",6,3307,28495,39893,4,2
13561,3,11825,1,2023-10-30,2023-11-02,"Tarjeta de crédito","Cancelada",18,3453,5321,7450,NA,NA
13562,5,61055,3,2024-06-17,2024-06-22,"Transferencia bancaria","Completada",19,2552,45791,64108,2,1
13563,11,8488,5,2023-05-10,2023-05-21,"Billetera virtual","Completada",26,4286,14005,19607,4,4
13564,14,22693,1,2024-11-01,2024-11-15,"Efectivo","Completada",27,2508,47655,66717,3,3
13565,1,48431,5,2024-07-25,2024-07-26,"Transferencia bancaria","En curso",18,2620,7265,10171,NA,NA
13566,10,6481,3,2023-06-17,2023-06-27,"Tarjeta de crédito","Completada",21,2826,9722,13610,2,1
13567,4,13004,4,2024-05-03,2024-05-07,"Tarjeta de crédito","Completada",15,7205,7802,10923,3,3
13568,12,36803,1,2024-08-03,2024-08-15,"Tarjeta de crédito","Completada",3,2306,66245,92744,1,4
13569,5,17755,5,2024-02-04,2024-02-09,"Efectivo","Completada",24,7748,13316,18643,1,1
13570,2,11974,2,2023-08-05,2023-08-07,"Tarjeta de crédito","Completada",21,2013,3592,5029,3,5
13571,2,14318,2,2024-11-17,2024-11-19,"Billetera virtual","En curso",8,2120,4295,6014,NA,NA
13572,4,20827,4,2024-10-01,2024-10-05,"Transferencia bancaria","Cancelada",24,6521,12496,17495,NA,NA
13573,14,41212,1,2025-01-25,2025-02-08,"Billetera virtual","Completada",4,3032,86545,121163,3,3
13574,10,13267,2,2023-04-05,2023-04-15,"Billetera virtual","En curso",27,2173,19900,27861,NA,NA
13575,7,58260,2,2023-06-26,2023-07-03,"Tarjeta de crédito","Completada",13,3241,61173,85642,5,1
13576,5,14192,1,2023-08-28,2023-09-02,"Tarjeta de crédito","En curso",23,2095,10644,14902,NA,NA
13577,5,29419,2,2024-01-30,2024-02-04,"Tarjeta de crédito","Completada",21,4160,22064,30890,3,1
13578,1,26312,5,2024-09-20,2024-09-21,"Billetera virtual","Completada",25,2067,3947,5526,1,2
13579,2,14972,1,2023-03-26,2023-03-28,"Tarjeta de crédito","Cancelada",26,4161,4492,6288,NA,NA
13580,7,25763,7,2024-03-20,2024-03-27,"Tarjeta de crédito","Completada",0,2598,27051,37872,4,3
13581,7,26682,3,2024-03-18,2024-03-25,"Tarjeta de crédito","Cancelada",12,7316,28016,39223,NA,NA
13582,14,39668,1,2023-08-24,2023-09-07,"Transferencia bancaria","Completada",27,3024,83303,116624,1,5
13583,9,6135,5,2024-01-25,2024-02-03,"Tarjeta de crédito","Pendiente",7,3444,8282,11595,NA,NA
13584,4,11749,1,2023-09-14,2023-09-18,"Transferencia bancaria","Completada",12,3995,7049,9869,1,5
13585,6,8409,8,2024-12-21,2024-12-27,"Billetera virtual","Completada",28,5289,7568,10595,4,5
13586,14,7749,6,2024-02-12,2024-02-26,"Tarjeta de crédito","Completada",18,4282,16273,22782,5,4
13587,1,42361,8,2024-05-22,2024-05-23,"Billetera virtual","Pendiente",15,2341,6354,8896,NA,NA
13588,5,5702,7,2024-12-29,2025-01-03,"Tarjeta de crédito","Cancelada",24,6298,4276,5987,NA,NA
13589,14,11231,1,2023-07-21,2023-08-04,"Tarjeta de crédito","Completada",24,2755,23585,33019,5,3
13590,12,21605,1,2024-08-12,2024-08-24,"Efectivo","Completada",19,3089,38889,54445,3,5
13591,3,20553,4,2024-04-13,2024-04-16,"Transferencia bancaria","Completada",23,3114,9249,12948,3,5
13592,9,24737,5,2024-07-19,2024-07-28,"Tarjeta de crédito","Completada",18,7592,33395,46753,2,4
13593,11,45430,2,2023-12-22,2024-01-02,"Tarjeta de crédito","Completada",15,2410,74960,104943,5,5
13594,13,20610,5,2023-07-06,2023-07-19,"Tarjeta de crédito","Cancelada",13,2241,40190,56265,NA,NA
13595,10,38159,1,2023-05-18,2023-05-28,"Tarjeta de crédito","Completada",30,6574,57238,80134,2,5
13596,10,13967,7,2024-11-03,2024-11-13,"Transferencia bancaria","Completada",29,6800,20950,29331,4,3
13597,3,12584,3,2025-02-11,2025-02-14,"Transferencia bancaria","Completada",30,4359,5663,7928,1,4
13598,11,12120,1,2024-02-28,2024-03-10,"Tarjeta de crédito","Completada",6,4635,19998,27997,3,2
13599,11,17156,2,2024-06-04,2024-06-15,"Billetera virtual","Completada",1,4721,28307,39630,4,1
13600,4,37285,1,2024-01-11,2024-01-15,"Tarjeta de crédito","Completada",20,4299,22371,31319,5,1
13601,11,11402,10,2024-08-16,2024-08-27,"Tarjeta de crédito","Completada",12,6362,18813,26339,1,4
13602,8,42634,2,2024-07-19,2024-07-27,"Tarjeta de crédito","Completada",20,2925,51161,71625,1,4
13603,8,8127,7,2024-01-21,2024-01-29,"Tarjeta de crédito","Completada",28,4746,9752,13653,3,1
13604,10,34126,9,2024-10-28,2024-11-07,"Transferencia bancaria","Completada",11,3701,51189,71665,2,1
13605,2,23257,3,2024-08-23,2024-08-25,"Efectivo","En curso",3,7525,6977,9768,NA,NA
13606,6,28665,1,2023-08-24,2023-08-30,"Tarjeta de crédito","Completada",15,3148,25798,36118,5,2
13607,3,9877,3,2024-03-12,2024-03-15,"Tarjeta de crédito","Completada",28,4990,4445,6223,3,5
13608,11,12772,4,2024-03-02,2024-03-13,"Tarjeta de crédito","Completada",6,3640,21074,29503,5,1
13609,10,54360,4,2023-09-13,2023-09-23,"Tarjeta de crédito","Completada",3,6883,81540,114156,2,1
13610,9,29634,6,2024-05-22,2024-05-31,"Tarjeta de crédito","Pendiente",25,4025,40006,56008,NA,NA
13611,3,38910,5,2023-08-05,2023-08-08,"Tarjeta de crédito","En curso",0,4159,17510,24513,NA,NA
13612,5,8790,5,2024-08-12,2024-08-17,"Tarjeta de crédito","Completada",19,3887,6592,9230,3,4
13613,5,21838,3,2023-06-24,2023-06-29,"Tarjeta de crédito","Completada",2,3035,16378,22930,2,2
13614,4,14564,2,2023-07-28,2023-08-01,"Tarjeta de crédito","Completada",24,5013,8738,12234,5,1
13615,10,55072,7,2023-05-28,2023-06-07,"Tarjeta de crédito","Completada",7,3050,82608,115651,2,5
13616,4,43821,2,2025-02-11,2025-02-15,"Tarjeta de crédito","Cancelada",25,3154,26293,36810,NA,NA
13617,10,7599,2,2024-02-05,2024-02-15,"Transferencia bancaria","En curso",20,3105,11398,15958,NA,NA
13618,3,5808,2,2025-03-11,2025-03-14,"Tarjeta de crédito","Completada",4,2316,2614,3659,1,4
13619,5,11569,2,2025-02-09,2025-02-14,"Billetera virtual","Pendiente",5,7936,8677,12147,NA,NA
13620,12,25971,1,2025-03-05,2025-03-17,"Tarjeta de crédito","Completada",5,4901,46748,65447,2,3
13621,9,7993,3,2024-04-16,2024-04-25,"Transferencia bancaria","En curso",25,6500,10791,15107,NA,NA
13622,10,27299,3,2023-12-31,2024-01-10,"Tarjeta de crédito","Completada",3,3817,40948,57328,1,5
13623,3,56606,1,2023-12-19,2023-12-22,"Tarjeta de crédito","Completada",3,5610,25473,35662,4,2
13624,14,47542,3,2024-12-26,2025-01-09,"Tarjeta de crédito","Completada",9,4588,99838,139773,4,3
13625,14,32027,2,2023-09-05,2023-09-19,"Tarjeta de crédito","Cancelada",24,4632,67257,94159,NA,NA
13626,5,11708,3,2024-09-26,2024-10-01,"Tarjeta de crédito","Completada",0,2536,8781,12293,1,2
13627,11,10055,3,2024-01-29,2024-02-09,"Transferencia bancaria","Completada",2,3619,16591,23227,3,5
13628,7,13577,5,2024-02-29,2024-03-07,"Billetera virtual","Completada",28,6190,14256,19958,2,3
13629,11,33324,2,2023-04-26,2023-05-07,"Efectivo","Completada",28,3583,54985,76978,4,1
13630,13,41050,2,2024-02-15,2024-02-28,"Tarjeta de crédito","Cancelada",3,3076,80048,112066,NA,NA
13631,8,10477,3,2023-04-15,2023-04-23,"Tarjeta de crédito","En curso",2,3420,12572,17601,NA,NA
13632,6,15459,4,2024-11-03,2024-11-09,"Transferencia bancaria","Cancelada",23,7384,13913,19478,NA,NA
13633,13,9886,10,2024-02-10,2024-02-23,"Tarjeta de crédito","Completada",6,5895,19278,26989,5,4
13634,12,34693,6,2023-10-11,2023-10-23,"Tarjeta de crédito","Completada",13,5183,62447,87426,5,4
13635,11,42608,2,2024-08-28,2024-09-08,"Tarjeta de crédito","En curso",13,5557,70303,98424,NA,NA
13636,6,55556,1,2023-07-19,2023-07-25,"Billetera virtual","En curso",4,6738,50000,70001,NA,NA
13637,9,11755,3,2023-08-23,2023-09-01,"Tarjeta de crédito","En curso",16,5658,15869,22217,NA,NA
13638,5,22502,1,2024-08-27,2024-09-01,"Transferencia bancaria","Completada",13,7292,16876,23627,2,1
13639,6,27754,1,2023-09-24,2023-09-30,"Tarjeta de crédito","Pendiente",12,5227,24979,34970,NA,NA
13640,7,28571,2,2024-07-24,2024-07-31,"Efectivo","Completada",9,3905,30000,41999,4,4
13641,6,9526,7,2024-02-19,2024-02-25,"Efectivo","En curso",9,7371,8573,12003,NA,NA
13642,12,48668,1,2023-08-25,2023-09-06,"Tarjeta de crédito","Completada",5,4869,87602,122643,2,1
13643,3,12702,10,2023-11-09,2023-11-12,"Tarjeta de crédito","Cancelada",28,6195,5716,8002,NA,NA
13644,9,46415,3,2024-05-04,2024-05-13,"Transferencia bancaria","Completada",6,3871,62660,87724,3,5
13645,14,8373,6,2023-12-05,2023-12-19,"Billetera virtual","En curso",20,7299,17583,24617,NA,NA
13646,7,31429,7,2023-04-23,2023-04-30,"Transferencia bancaria","Completada",24,4762,33000,46201,5,2
13647,5,12482,2,2024-02-27,2024-03-03,"Tarjeta de crédito","En curso",5,7357,9362,13106,NA,NA
13648,12,48437,1,2023-12-17,2023-12-29,"Efectivo","Completada",24,5354,87187,122061,1,1
13649,13,39888,2,2023-06-10,2023-06-23,"Efectivo","En curso",8,5096,77782,108894,NA,NA
13650,12,7034,1,2023-09-10,2023-09-22,"Tarjeta de crédito","Cancelada",3,3778,12661,17726,NA,NA
13651,13,6966,2,2023-08-05,2023-08-18,"Tarjeta de crédito","Completada",28,6167,13584,19017,2,4
13652,8,8944,3,2023-08-21,2023-08-29,"Transferencia bancaria","Completada",0,2840,10733,15026,2,3
13653,13,16398,6,2024-06-22,2024-07-05,"Tarjeta de crédito","Completada",29,2131,31976,44767,2,2
13654,4,24384,7,2023-04-14,2023-04-18,"Tarjeta de crédito","En curso",20,7625,14630,20483,NA,NA
13655,14,21214,7,2024-04-17,2024-05-01,"Transferencia bancaria","Completada",1,7018,44549,62369,5,5
13656,2,21483,4,2024-01-20,2024-01-22,"Tarjeta de crédito","Completada",6,5977,6445,9023,5,1
13657,8,62308,5,2024-07-19,2024-07-27,"Tarjeta de crédito","Completada",6,2475,74770,104677,2,1
13658,13,8019,2,2023-06-17,2023-06-30,"Transferencia bancaria","Cancelada",14,4250,15637,21892,NA,NA
13659,10,40516,1,2024-02-10,2024-02-20,"Transferencia bancaria","Pendiente",12,7885,60774,85084,NA,NA
13660,10,5797,2,2023-09-09,2023-09-19,"Tarjeta de crédito","Cancelada",28,7349,8696,12174,NA,NA
13661,5,14225,1,2024-10-29,2024-11-03,"Tarjeta de crédito","Completada",21,6777,10669,14936,3,4
13662,1,38732,2,2024-07-14,2024-07-15,"Efectivo","Completada",29,5918,5810,8134,2,2
13663,3,30111,3,2024-03-19,2024-03-22,"Tarjeta de crédito","Cancelada",7,2772,13550,18970,NA,NA
13664,9,45514,1,2023-05-31,2023-06-09,"Tarjeta de crédito","Completada",10,5283,61444,86021,5,3
13665,2,19425,11,2023-04-29,2023-05-01,"Tarjeta de crédito","Pendiente",1,2221,5828,8158,NA,NA
13666,14,5031,1,2025-01-18,2025-02-01,"Efectivo","Cancelada",23,2428,10565,14791,NA,NA
13667,9,15781,1,2024-11-17,2024-11-26,"Tarjeta de crédito","Completada",13,7561,21304,29826,3,5
13668,10,48796,5,2024-06-05,2024-06-15,"Tarjeta de crédito","Completada",12,2117,73194,102472,3,1
13669,2,32495,3,2023-04-17,2023-04-19,"Tarjeta de crédito","Completada",5,5884,9748,13648,1,1
13670,10,15609,4,2024-04-04,2024-04-14,"Tarjeta de crédito","Completada",21,7291,23414,32779,3,2
13671,8,22644,4,2024-01-20,2024-01-28,"Tarjeta de crédito","Completada",3,4179,27173,38042,1,2
13672,1,31626,10,2024-02-03,2024-02-04,"Tarjeta de crédito","Completada",22,4822,4744,6641,1,3
13673,13,25086,5,2023-11-15,2023-11-28,"Tarjeta de crédito","Pendiente",3,6731,48918,68485,NA,NA
13674,12,25380,1,2023-08-12,2023-08-24,"Tarjeta de crédito","Completada",20,7929,45684,63958,4,1
13675,6,44762,6,2023-11-10,2023-11-16,"Billetera virtual","Completada",3,5192,40286,56400,3,3
13676,7,18402,3,2023-06-03,2023-06-10,"Tarjeta de crédito","Completada",30,5685,19322,27051,2,5
13677,6,35477,9,2023-03-14,2023-03-20,"Tarjeta de crédito","Cancelada",28,7311,31929,44701,NA,NA
13678,1,27291,4,2023-10-01,2023-10-02,"Billetera virtual","Completada",8,5213,4094,5731,5,4
13679,13,5348,1,2023-04-03,2023-04-16,"Efectivo","Completada",12,7486,10429,14600,5,4
13680,1,11432,3,2024-06-06,2024-06-07,"Transferencia bancaria","Completada",26,3539,1715,2401,3,1
13681,9,40966,3,2023-12-12,2023-12-21,"Tarjeta de crédito","Completada",24,7800,55304,77426,3,1
13682,14,21493,7,2024-07-25,2024-08-08,"Transferencia bancaria","En curso",23,5279,45135,63189,NA,NA
13683,8,42851,11,2024-06-09,2024-06-17,"Tarjeta de crédito","Completada",1,4075,51421,71990,1,2
13684,14,8175,7,2024-04-16,2024-04-30,"Tarjeta de crédito","Completada",15,6718,17168,24034,5,3
13685,10,18130,4,2024-12-26,2025-01-05,"Tarjeta de crédito","Completada",8,7269,27195,38073,4,3
13686,7,32360,1,2024-08-21,2024-08-28,"Tarjeta de crédito","Completada",0,5508,33978,47569,1,4
13687,7,33999,3,2024-10-04,2024-10-11,"Tarjeta de crédito","Completada",10,2544,35699,49979,1,5
13688,5,8265,5,2024-08-08,2024-08-13,"Tarjeta de crédito","Pendiente",11,7113,6199,8678,NA,NA
13689,11,8998,3,2024-04-07,2024-04-18,"Tarjeta de crédito","Pendiente",11,3096,14847,20785,NA,NA
13690,8,27759,8,2024-08-21,2024-08-29,"Efectivo","Completada",14,3840,33311,46635,5,3
13691,9,13169,5,2024-02-20,2024-02-29,"Billetera virtual","Completada",10,4159,17778,24889,4,5
13692,11,19305,1,2024-06-16,2024-06-27,"Transferencia bancaria","Completada",27,7105,31853,44595,3,1
13693,1,28388,1,2024-12-21,2024-12-22,"Tarjeta de crédito","Completada",15,5930,4258,5961,2,1
13694,13,32552,1,2023-04-16,2023-04-29,"Tarjeta de crédito","Cancelada",20,4544,63476,88867,NA,NA
13695,12,46822,5,2024-09-19,2024-10-01,"Tarjeta de crédito","Completada",0,7695,84280,117991,5,4
13696,2,39869,1,2024-03-26,2024-03-28,"Transferencia bancaria","Completada",0,4890,11961,16745,4,3
13697,1,39355,3,2025-01-14,2025-01-15,"Tarjeta de crédito","Completada",7,4602,5903,8265,5,3
13698,11,18255,3,2023-12-20,2023-12-31,"Transferencia bancaria","Completada",17,6310,30121,42169,5,1
13699,9,26183,2,2023-07-19,2023-07-28,"Tarjeta de crédito","Completada",23,5748,35347,49486,3,4
13700,6,13128,1,2024-07-12,2024-07-18,"Tarjeta de crédito","Cancelada",3,5602,11815,16541,NA,NA
13701,14,20038,4,2025-01-08,2025-01-22,"Tarjeta de crédito","Completada",26,2446,42080,58912,5,4
13702,10,7072,2,2025-03-03,2025-03-13,"Tarjeta de crédito","Completada",23,6217,10608,14851,4,5
13703,7,5027,8,2023-11-17,2023-11-24,"Tarjeta de crédito","Completada",28,5395,5278,7390,1,2
13704,7,42774,5,2024-07-27,2024-08-03,"Tarjeta de crédito","Cancelada",12,2794,44913,62878,NA,NA
13705,10,25748,2,2023-02-05,2023-02-15,"Tarjeta de crédito","Completada",29,2022,38622,54071,4,4
13706,10,7403,4,2023-08-16,2023-08-26,"Tarjeta de crédito","Pendiente",18,7578,11104,15546,NA,NA
13707,2,26024,6,2023-06-20,2023-06-22,"Efectivo","Completada",18,2836,7807,10930,5,1
13708,3,19270,2,2024-07-15,2024-07-18,"Transferencia bancaria","Pendiente",13,4176,8672,12140,NA,NA
13709,6,10491,1,2023-09-23,2023-09-29,"Efectivo","Completada",17,4835,9442,13219,2,1
13710,6,14706,9,2023-11-12,2023-11-18,"Tarjeta de crédito","Completada",18,2240,13235,18530,4,5
13711,6,10348,5,2024-05-22,2024-05-28,"Tarjeta de crédito","Pendiente",5,3862,9313,13038,NA,NA
13712,3,42996,1,2024-04-18,2024-04-21,"Transferencia bancaria","Pendiente",5,7627,19348,27087,NA,NA
13713,1,4318,2,2023-10-12,2023-10-13,"Transferencia bancaria","Pendiente",0,6553,648,907,NA,NA
13714,9,15587,7,2024-05-28,2024-06-06,"Efectivo","Cancelada",10,5399,21042,29459,NA,NA
13715,12,12555,1,2024-09-08,2024-09-20,"Tarjeta de crédito","Completada",16,3037,22599,31639,2,5
13716,1,13284,10,2023-12-10,2023-12-11,"Tarjeta de crédito","En curso",4,7309,1993,2790,NA,NA
13717,13,21519,1,2023-03-09,2023-03-22,"Transferencia bancaria","Completada",12,5550,41962,58747,1,4
13718,8,18762,3,2023-11-10,2023-11-18,"Tarjeta de crédito","Completada",3,4283,22514,31520,4,5
13719,3,7187,9,2025-01-31,2025-02-03,"Efectivo","Pendiente",20,2889,3234,4528,NA,NA
13720,1,34209,11,2023-05-25,2023-05-26,"Transferencia bancaria","Completada",16,7213,5131,7184,1,2
13721,9,37207,2,2024-11-11,2024-11-20,"Tarjeta de crédito","Cancelada",1,3670,50229,70321,NA,NA
13722,4,18744,8,2025-01-07,2025-01-11,"Billetera virtual","Completada",8,3687,11246,15745,4,3
13723,10,8472,5,2023-04-02,2023-04-12,"Tarjeta de crédito","Completada",1,4621,12708,17791,1,2
13724,12,40411,1,2024-07-13,2024-07-25,"Tarjeta de crédito","Completada",9,7111,72740,101836,3,2
13725,13,25610,10,2023-06-18,2023-07-01,"Transferencia bancaria","Completada",3,6354,49940,69915,2,4
13726,12,20630,1,2023-11-06,2023-11-18,"Tarjeta de crédito","Completada",10,7389,37134,51988,2,2
13727,11,19257,7,2024-08-18,2024-08-29,"Tarjeta de crédito","Completada",2,4058,31774,44484,3,5
13728,7,11344,5,2024-03-16,2024-03-23,"Tarjeta de crédito","En curso",20,6387,11911,16676,NA,NA
13729,3,39174,3,2024-04-30,2024-05-03,"Efectivo","Completada",24,7573,17628,24680,2,2
13730,9,10342,1,2023-11-12,2023-11-21,"Tarjeta de crédito","Completada",17,7670,13962,19546,5,1
13731,3,12570,3,2023-12-10,2023-12-13,"Transferencia bancaria","Completada",26,7124,5656,7919,1,3
13732,10,11839,2,2024-03-16,2024-03-26,"Billetera virtual","Completada",4,3170,17758,24862,4,5
13733,12,32412,4,2024-04-25,2024-05-07,"Tarjeta de crédito","Pendiente",10,3916,58342,81678,NA,NA
13734,10,13611,11,2024-04-22,2024-05-02,"Transferencia bancaria","Pendiente",5,7591,20416,28583,NA,NA
13735,9,38761,9,2023-07-29,2023-08-07,"Billetera virtual","Completada",11,7121,52327,73258,2,3
13736,8,11935,1,2024-04-20,2024-04-28,"Tarjeta de crédito","Completada",3,4691,14322,20051,3,4
13737,6,9206,6,2024-10-13,2024-10-19,"Tarjeta de crédito","Pendiente",28,3550,8285,11600,NA,NA
